ID,Variable 1,Dependency,Variable 2
40,Event_CA_ChanceDFK_Goal_AT,->,Event_CA_ChanceISP_Goal_AT
41,Event_PSE_Unpred_Goals_HT,->,Event_PSE_Wing_Goal_HT
42,Event_PSE_HT,->,Event_TSE_AT
43,CDs_and_WBs_AT,->,Event_Normal_ChanceLSNonTactic_AT
44,Event_Normal_ChanceLSNonTactic_Goal_AT,->,Event_Normal_ChanceLS_all_Goal_AT
45,RatingISPAtt_HT,->,Score_ISP_HT
46,RatingLeftAtt_HT,->,Score_left_HT
47,Event_PSE_UnpredOwnGoal_AT,->,Event_PSE_UnpredOwnGoal_OwnGoal_AT
48,Unpredictable_offensives_AT,->,Event_PSE_UnpredScoreOwn_HT
49,Creatively_tactic_HT,->,Event_TSE_AT
50,Longshots_tactic_AT,->,Event_CA_ChanceDFK_AT
51,Goals_HT,->,Event_Normal_Goal_HT
52,Event_CA_Goal_AT,->,Event_CA_ChanceIFK_Goal_AT
53,Unpredictable_own_goal_players_AT,->,Unpredictable_mistake_players_AT
54,Event_PSE_WingHead_Goal_AT,->,Event_PSE_WingAnyone_Goal_AT
55,Event_PSE_AT,->,Event_PSE_UnpredMistake_AT
56,Event_CA_ChanceMid_HT,->,Event_CA_ChanceLeft_HT
57,Event_Normal_Goal_HT,->,Event_Normal_ChanceLS_HT
58,Longshots_tactic_AT,->,RatingISPDef_HT
59,Event_CA_HT,->,Event_CA_ChanceLeft_HT
60,TacticType_AT,->,Creatively_tactic_AT
61,Event_PSE_Wing_Goal_AT,->,Event_PSE_WingHead_Goal_AT
62,Event_TSE_HT,->,Event_TSE_CornerHead_HT
63,RatingLeftDef_AT,->,CDs_and_WBs_AT
64,Event_PSE_Goal_HT,->,Event_PSE_QuickPass_HT
65,Event_PSE_HT,->,Event_PSE_AT
66,Unpredictable_defenders_AT,->,Unpredictable_special_action_players_AT
67,Creatively_tactic_HT,->,Event_PSE_AT
68,Unpredictable_defenders_HT,->,Unpredictable_players_HT
69,Event_Normal_ChanceLRM_Goal_AT,->,Event_Normal_ChanceMid_Goal_AT
70,Head_opposing_players_HT,->,Event_PSE_TechHead_AT
71,Event_Normal_ChancePK_Goal_AT,->,Event_Normal_ChanceISP_Goal_AT
72,Unpredictable_special_action_players_HT,->,Technical_offensives_HT
73,Unpredictable_players_HT,->,Corner_headers_offence_HT
74,PSE_spec_player_count_AT,->,Corner_headers_defence_AT
75,RatingLeftAtt_AT,->,Score_left_AT
76,Event_CA_Goal_HT,->,Event_Normal_Goal_HT
77,Event_CA_ChanceRight_AT,->,Event_CA_ChanceLeft_Goal_AT
78,CDs_AT,->,PDIMs_AT
79,Event_SEZ_PNF_HT,->,Event_SEZ_PNF_Goal_HT
80,TacticType_AT,->,Event_CA_AT
81,Event_TSE_CornerHead_Goal_HT,->,Event_TSE_CornerAnyone_Goal_HT
82,TacticType_AT,->,Pressing_tactic
83,Unpredictable_offensives_AT,->,Unpredictable_players_AT
84,PDIMs_AT,->,Unpredictable_defenders_AT
85,PSE_spec_player_count_AT,->,Event_TSE_CornerAnyone_AT
86,RatingMidDef_HT,->,RatingISPDef_HT
87,Event_PSE_UnpredLongPass_AT,->,Event_PSE_UnpredSpecial_AT
88,Event_Normal_ChanceISP_Goal_AT,->,Event_Normal_ChanceLRM_Goal_AT
89,RatingRightDef_AT,->,CDs_and_WBs_AT
90,Event_Normal_AT,->,Event_Normal_ChanceRight_AT
91,Head_opposing_players_HT,->,Tech_defenders_HT
92,Forwards_HT,->,Unpredictable_own_goal_players_HT
93,Event_Normal_Goal_HT,->,Event_Normal_ChanceLSNonTactic_Goal_HT
94,Event_Normal_AT,->,Event_Normal_HT
95,Event_TSE_Goal_AT,->,Event_TSE_ExperienceFwd_Goal_AT
96,Event_CA_Goal_AT,->,Event_CA_ChanceDFK_Goal_AT
97,Event_CA_AT,->,Event_CA_ChanceDFK_Goal_AT
98,Longshots_tactic_HT,->,Event_Normal_ChanceLSNonTactic_Goal_HT
99,Event_Normal_Goal_AT,->,Event_Normal_ChanceLeft_AT
100,Event_PSE_UnpredMistake_OwnGoal_HT,->,Event_PSE_UnpredMistake_HT
101,TacticType_HT,->,RatingMidAtt_HT
102,Event_TSE_CornerAnyone_AT,->,Event_TSE_CornerHead_Goal_AT
103,Quick_defenders_AT,->,Event_PSE_QuickStop_HT
104,CDs_and_WBs_AT,->,Goals_AT
105,PSE_player_count_HT_AT,->,PSE_spec_player_count_AT
106,Event_TSE_HT,->,Event_TSE_CornerAnyone_HT
107,PNFs_HT,->,Event_SEZ_PNF_HT
108,Event_CA_ChanceMid_AT,->,Event_CA_ChanceRight_Goal_AT
109,Unpredictable_defenders_AT,->,Event_PSE_UnpredSpecial_AT
110,Event_CA_ChanceMid_HT,->,Event_CA_ChanceIFK_HT
111,Event_Normal_ChanceMid_Goal_AT,->,Event_Normal_ChanceLeft_Goal_AT
112,RatingISPDef_AT,->,Event_Normal_ChanceLSNonTactic_Goal_AT
113,RatingRightDef_HT,->,Score_left_AT
114,CDs_and_WBs_AT,->,Forwards_AT
115,PSE_spec_player_count_AT,->,Quick_defenders_AT
116,CDs_and_WBs_HT,->,Wingers_HT
117,Event_CA_HT,->,Event_CA_ChanceDFK_Goal_HT
118,Event_Normal_HT,->,Goals_HT
119,Event_CA_ChanceDFK_Goal_HT,->,Event_CA_ChanceLMR_Goal_HT
120,Creatively_tactic_AT,->,Event_PSE_HT
121,Event_CA_ChanceLMR_Goal_HT,->,Event_CA_ChanceRight_Goal_HT
122,Longshots_tactic_AT,->,Event_TSE_Goal_AT
123,RatingRightAtt_AT,->,Score_right_AT
124,Event_PSE_Quick_Goal_AT,->,Event_PSE_QuickRush_Goal_AT
125,Event_SE_Goal_HT,->,Event_CA_Goal_HT
126,Event_Normal_ChanceISP_Goal_HT,->,Event_Normal_ChanceLRM_Goal_HT
127,Event_TSE_HT,->,Event_TSE_ExperienceFwd_Goal_HT
128,Event_TSE_ExperienceFwd_AT,->,Event_TSE_Goal_AT
129,Event_TSE_AT,->,Event_TSE_InexpDef_AT
130,Event_CA_ChanceIFK_AT,->,Event_CA_ChanceRight_AT
131,Event_CA_HT,->,Event_SEZ_TechCA_HT
132,Event_PSE_HT,->,Event_SE_Goal_HT
133,Event_TSE_Corner_Goal_HT,->,Event_TSE_CornerAnyone_Goal_HT
134,Longshots_tactic_AT,->,Event_Normal_ChanceLS_AT
135,CA_tactic_AT,->,Unpredictable_own_goal_players_AT
136,Goals_HT,->,HDA
137,Event_CA_ChanceIFK_HT,->,Event_CA_ChanceRight_HT
138,Event_PSE_UnpredSpecial_Goal_AT,->,Event_PSE_Unpred_Goals_AT
139,Event_Normal_ChanceMid_HT,->,Event_Normal_ChanceIFK_HT
140,TacticType_AT,->,PNFs_AT
141,Event_PSE_QuickStop_AT,->,Event_PSE_QuickPass_AT
142,Unpredictable_defenders_AT,->,Event_PSE_UnpredLongPass_AT
143,CA_tactic_HT,->,Event_Normal_ChancePK_AT
144,CDs_and_WBs_HT,->,RatingMidfield_HT
145,Event_TSE_TiredDef_HT,->,Event_TSE_TiredDef_Goal_HT
146,Event_SE_Goal_HT,->,Event_Normal_Goal_HT
147,RatingRightDef_AT,->,RatingLeftDef_AT
148,Event_PSE_Unpred_Goals_AT,->,Event_PSE_UnpredScoreOwn_Goal_AT
149,Longshots_tactic_AT,->,RatingRightAtt_AT
150,Event_PSE_WingHead_HT,->,Event_PSE_WingHead_Goal_HT
151,Event_PSE_WingAnyone_AT,->,Event_TSE_TiredDef_AT
152,Tech_defenders_HT,->,Event_SEZ_TechCA_HT
153,RatingISPDef_AT,->,Event_Normal_ChanceIFK_Goal_AT
154,Event_Normal_ChanceLRM_Goal_HT,->,Event_Normal_ChanceLeft_Goal_HT
155,Longshots_tactic_HT,->,Forwards_HT
156,Event_Normal_AT,->,Event_Normal_ChanceMid_AT
157,Event_Normal_ChanceIFK_AT,->,Event_Normal_ChanceIFK_Goal_AT
158,Event_CA_ChanceMid_HT,->,Event_CA_ChanceRight_HT
159,Creatively_tactic_HT,->,Event_PSE_HT
160,RatingMidAtt_HT,->,Score_middle_HT
161,Event_CA_HT,->,Event_CA_ChanceRight_HT
162,Event_PSE_UnpredLongPass_Goal_HT,->,PSE_unpred_chances_missed_HT
163,PSE_spec_player_count_AT,->,Corner_headers_offence_AT
164,Corner_headers_offence_HT,->,Corner_headers_defence_HT
165,Event_CA_ChanceRight_AT,->,Event_CA_ChanceLeft_AT
166,Event_PSE_UnpredMistake_OwnGoal_AT,->,Event_PSE_UnpredOwnGoal_OwnGoal_AT
167,Event_Normal_ChanceDFK_Goal_AT,->,Event_Normal_ChanceISP_Goal_AT
168,Event_PSE_QuickPass_AT,->,Event_PSE_UnpredOwnGoal_AT
169,Goals_AT,->,RatingRightDef_HT
170,Event_PSE_Goal_AT,->,Event_PSE_QuickPass_AT
171,Event_PSE_QuickRush_AT,->,Event_PSE_QuickPass_AT
172,Event_CA_ChanceDFK_HT,->,Event_CA_ChanceIFK_HT
173,Event_Normal_Goal_AT,->,Event_Normal_ChanceLRM_Goal_AT
174,Event_PSE_HT,->,Event_PSE_WingAnyone_HT
175,RatingRightAtt_AT,->,RatingLeftAtt_AT
176,Event_CA_AT,->,Event_CA_ChanceIFK_AT
177,Unpredictable_special_action_players_AT,->,Quick_offensives_AT
178,Event_Normal_ChanceIFK_HT,->,Event_Normal_ChanceIFK_Goal_HT
179,Event_Normal_ChanceDFK_AT,->,Event_Normal_ChanceDFK_Goal_AT
180,PSE_spec_player_count_AT,->,Unpredictable_offensives_AT
181,Event_Normal_ChanceDFK_HT,->,Event_Normal_ChanceDFK_Goal_HT
182,Event_CA_Goal_AT,->,Event_SEZ_PNF_AT
183,Longshots_tactic_HT,->,PNFs_HT
184,CDs_and_WBs_HT,->,Quick_defenders_HT
185,PNFs_AT,->,Unpredictable_defenders_AT
186,RatingISPDef_AT,->,Event_Normal_ChancePK_Goal_AT
187,Event_CA_ChanceLMR_Goal_AT,->,Event_CA_ChanceMid_Goal_AT
188,TacticType_AT,->,Event_Normal_ChanceLSNonTactic_AT
189,Event_PSE_OwnGoal_HT,->,Event_PSE_UnpredMistake_OwnGoal_HT
190,TacticType_HT,->,Event_TSE_HT
191,Unpredictable_special_action_players_HT,->,Head_offensives_HT
192,Event_TSE_HT,->,Event_TSE_InexpDef_HT
193,Event_PSE_UnpredMistake_AT,->,Event_PSE_OwnGoal_AT
194,PSE_unpred_chances_missed_AT,->,Event_PSE_UnpredOwnGoal_AT
195,TacticType_HT,->,Event_Normal_ChanceLS_AT
196,Event_Normal_AT,->,Event_SEZ_PDIM_AT
197,Longshots_tactic_AT,->,Event_Normal_ChanceDFK_Goal_AT
198,Event_PSE_AT,->,Event_PSE_QuickPass_AT
199,Corner_headers_offence_HT,->,Event_TSE_InexpDef_HT
200,Event_CA_ChanceDFK_AT,->,Event_CA_ChanceMid_AT
201,Event_Normal_ChanceLeft_Goal_HT,->,Event_Normal_ChanceLeft_HT
202,PSE_unpred_chances_missed_HT,->,Event_PSE_UnpredOwnGoal_HT
203,Event_Normal_ChanceLS_HT,->,Event_Normal_ChanceLS_Goal_HT
204,Corner_headers_defence_HT,->,Event_TSE_CornerHead_HT
205,Event_Normal_HT,->,Normal_chances_missed_HT
206,RatingISPDef_HT,->,Score_ISP_AT
207,Event_PSE_UnpredSpecial_Goal_AT,->,Event_PSE_UnpredScoreOwn_Goal_AT
208,Event_PSE_Unpred_Goals_HT,->,Event_PSE_TechHead_Goal_HT
209,Event_PSE_AT,->,Event_PSE_TechHead_AT
210,Event_CA_AT,->,Event_CA_ChanceRight_AT
211,Quick_offensives_HT,->,Event_PSE_QuickRush_HT
212,Event_CA_Goal_AT,->,Event_CA_ChanceDFK_AT
213,TacticType_AT,->,Event_Normal_ChanceMid_Goal_AT
214,Event_PSE_QuickPass_HT,->,Event_PSE_WingAnyone_HT
215,CDs_AT,->,RatingISPDef_AT
216,Event_TSE_Goal_AT,->,Event_SE_Goal_AT
217,Event_PSE_Goal_AT,->,Event_PSE_Quick_Goal_AT
218,TacticType_HT,->,Creatively_tactic_HT
219,Event_PSE_Wing_Goal_HT,->,Event_PSE_WingHead_HT
220,Event_Normal_ChanceLSNonTactic_AT,->,Event_Normal_ChanceLSNonTactic_Goal_AT
221,PSE_spec_player_count_HT,->,Event_PSE_HT
222,Event_PSE_UnpredScoreOwn_HT,->,Event_PSE_UnpredSpecial_HT
223,Score_ISP_HT,->,Event_Normal_ChanceIFK_Goal_HT
224,Event_PSE_Quick_Goal_AT,->,Event_PSE_QuickPass_Goal_AT
225,RatingLeftDef_HT,->,RatingMidDef_HT
226,Event_PSE_UnpredOwnGoal_HT,->,Event_PSE_WingAnyone_HT
227,Event_PSE_QuickRush_HT,->,Event_PSE_UnpredOwnGoal_HT
228,Event_PSE_WingAnyone_Goal_AT,->,Event_PSE_WingAnyone_AT
229,Event_PSE_AT,->,Event_TSE_AT
230,Event_PSE_AT,->,Event_PSE_TechHead_Goal_AT
231,Event_PSE_WingHead_Goal_HT,->,Event_PSE_WingAnyone_Goal_HT
232,PSE_unpred_chances_missed_HT,->,Event_PSE_Goal_HT
233,Event_Normal_ChanceMid_HT,->,Event_Normal_ChanceLeft_HT
234,CDs_and_WBs_AT,->,RatingMidAtt_AT
235,TacticType_HT,->,Pressing_tactic
236,Event_CA_Goal_HT,->,Event_CA_ChanceIFK_Goal_HT
237,Event_CA_AT,->,Event_CA_Goal_AT
238,PSE_spec_player_count_AT,->,Unpredictable_defenders_AT
239,RatingRightAtt_HT,->,RatingLeftAtt_HT
240,Head_opposing_players_HT,->,Quick_defenders_HT
241,PSE_unpred_chances_missed_AT,->,Event_PSE_Unpred_Goals_AT
242,Technical_offensives_HT,->,Quick_offensives_HT
243,Event_CA_ChanceRight_AT,->,Event_CA_ChanceRight_Goal_AT
244,Event_PSE_UnpredScoreOwn_AT,->,Unpredictable_offensives_AT
245,Event_PSE_OwnGoal_AT,->,Event_PSE_UnpredOwnGoal_OwnGoal_AT
246,Creatively_tactic_AT,->,Event_TSE_HT
247,Event_CA_ChanceDFK_AT,->,Event_CA_ChanceLeft_AT
248,Corner_headers_defence_HT,->,Event_TSE_ExperienceFwd_HT
249,Corner_headers_defence_HT,->,Event_TSE_CornerAnyone_HT
250,Event_CA_ChanceLMR_Goal_HT,->,Event_CA_ChanceMid_Goal_HT
251,Event_Normal_ChancePK_HT,->,Event_Normal_ChancePK_Goal_HT
252,Event_PSE_UnpredLongPass_Goal_HT,->,Event_PSE_Unpred_Goals_HT
253,Event_PSE_HT,->,Event_PSE_Unpred_Goals_HT
254,RatingRightAtt_HT,->,Score_right_HT
255,Event_Normal_ChanceMid_HT,->,Event_Normal_ChancePK_HT
256,PSE_unpred_chances_missed_HT,->,Event_PSE_UnpredMistake_HT
257,Event_Normal_ChanceLS_Goal_AT,->,Event_Normal_ChanceLS_all_Goal_AT
258,Event_Normal_ChanceLeft_Goal_AT,->,Event_Normal_ChanceRight_Goal_AT
259,Event_CA_ChanceLeft_Goal_AT,->,Event_CA_ChanceMid_Goal_AT
260,Event_PSE_HT,->,Event_PSE_UnpredSpecial_HT
261,Unpredictable_mistake_players_AT,->,Event_PSE_UnpredMistake_AT
262,Event_Normal_HT,->,Event_Normal_ChanceLS_HT
263,Event_TSE_ExperienceFwd_AT,->,Event_TSE_CornerHead_AT
264,Event_PSE_QuickPass_AT,->,Event_PSE_WingAnyone_AT
265,Event_PSE_Goal_AT,->,Event_PSE_QuickStop_AT
266,Event_Normal_ChanceLRM_Goal_AT,->,Event_Normal_ChanceLeft_Goal_AT
267,Event_PSE_Wing_Goal_HT,->,Event_PSE_WingHead_Goal_HT
268,Event_PSE_Wing_Goal_HT,->,Event_PSE_WingAnyone_Goal_HT
269,RatingISPDef_AT,->,RatingISPAtt_AT
270,Event_Normal_Goal_HT,->,Normal_chances_missed_HT
271,Event_PSE_HT,->,Event_PSE_TechHead_Goal_HT
272,RatingISPAtt_AT,->,TacticSkill_AT
273,Head_offensives_HT,->,Event_PSE_WingHead_HT
274,Event_SEZ_PNF_AT,->,Event_SEZ_PNF_Goal_AT
275,Event_PSE_TechHead_AT,->,Event_PSE_WingAnyone_AT
276,PSE_spec_player_count_AT,->,Quick_offensives_AT
277,Unpredictable_players_HT,->,Unpredictable_mistake_players_HT
278,PSE_unpred_chances_missed_AT,->,Event_PSE_UnpredSpecial_Goal_AT
279,Event_PSE_HT,->,Event_PSE_QuickRush_HT
280,Event_Normal_HT,->,Event_Normal_ChanceIFK_HT
281,Event_Normal_ChanceIFK_Goal_AT,->,Event_Normal_ChanceISP_Goal_AT
282,Event_TSE_Goal_HT,->,Event_SE_Goal_HT
283,AiM_AoW_tactic_AT,->,Event_CA_ChanceMid_AT
284,Event_PSE_Goal_AT,->,Event_PSE_Unpred_Goals_AT
285,Unpredictable_defenders_HT,->,Unpredictable_special_action_players_HT
286,Event_PSE_UnpredSpecial_Goal_AT,->,Event_PSE_UnpredLongPass_Goal_AT
287,CDs_HT,->,CDs_and_WBs_HT
288,Wingers_AT,->,RatingRightAtt_AT
289,Event_PSE_OwnGoal_AT,->,Event_Normal_Goal_HT
290,Event_PSE_AT,->,Event_PSE_QuickStop_AT
291,PSE_unpred_chances_missed_AT,->,Event_PSE_WingAnyone_AT
292,Event_PSE_QuickRush_Goal_HT,->,Event_PSE_QuickRush_HT
293,PSE_player_count_HT_AT,->,PSE_spec_player_count_HT
294,TacticType_HT,->,AiM_AoW_tactic_HT
295,Event_PSE_UnpredScoreOwn_HT,->,Unpredictable_offensives_HT
296,Quick_offensives_AT,->,Event_PSE_QuickPass_AT
297,Event_PSE_UnpredScoreOwn_HT,->,Event_PSE_OwnGoal_HT
298,Goals_HT,->,Event_CA_Goal_HT
299,CDs_AT,->,Event_SEZ_PNF_HT
300,Forwards_HT,->,Event_TSE_ExperienceFwd_HT
301,Goals_AT,->,Event_Normal_Goal_AT
302,Event_PSE_Unpred_Goals_AT,->,Event_PSE_UnpredScoreOwn_AT
303,Event_PSE_UnpredLongPass_HT,->,Event_PSE_UnpredSpecial_HT
304,Event_TSE_AT,->,Event_TSE_ExperienceFwd_AT
305,PSE_spec_player_count_AT,->,Technical_offensives_AT
306,Forwards_AT,->,Event_Normal_ChanceMid_Goal_AT
307,Corner_headers_defence_HT,->,Head_opposing_players_HT
308,Event_Normal_ChanceLS_Goal_HT,->,Event_Normal_ChanceLS_all_Goal_HT
309,Event_PSE_HT,->,Event_TSE_TiredDef_HT
310,Unpredictable_special_action_players_HT,->,Unpredictable_mistake_players_HT
311,Event_Normal_ChanceMid_HT,->,Event_Normal_ChanceRight_HT
312,PNFs_HT,->,Unpredictable_defenders_HT
313,Event_Normal_ChanceDFK_Goal_HT,->,Event_Normal_ChanceISP_Goal_HT
314,Event_PSE_Wing_Goal_AT,->,Event_PSE_WingHead_AT
315,Event_TSE_AT,->,Event_TSE_ExperienceFwd_Goal_AT
316,Unpredictable_offensives_HT,->,Unpredictable_players_HT
317,CA_tactic_HT,->,CDs_HT
318,Event_Normal_ChanceRight_HT,->,Event_Normal_ChanceLeft_HT
319,Event_PSE_HT,->,Event_PSE_QuickPass_HT
320,Event_PSE_HT,->,Event_PSE_OwnGoal_HT
321,Event_SE_Goal_AT,->,Event_Normal_Goal_AT
322,Event_TSE_ExperienceFwd_Goal_HT,->,Event_TSE_Corner_Goal_HT
323,Event_PSE_UnpredScoreOwn_Goal_HT,->,Event_PSE_Unpred_Goals_HT
324,Corner_headers_defence_AT,->,Event_TSE_Goal_HT
325,Longshots_tactic_AT,->,Forwards_AT
326,Quick_offensives_AT,->,Event_PSE_Quick_Goal_AT
327,RatingMidDef_HT,->,PDIMs_HT
328,Event_Normal_ChanceRight_AT,->,Event_Normal_ChanceMid_AT
329,Corner_headers_defence_AT,->,Head_opposing_players_AT
330,Event_Normal_ChanceLRM_Goal_HT,->,Event_Normal_ChanceRight_Goal_HT
331,CDs_and_WBs_HT,->,Corner_headers_offence_HT
332,Event_CA_ChanceIFK_AT,->,Event_CA_ChanceLeft_AT
333,Head_offensives_AT,->,Quick_offensives_AT
334,CA_tactic_AT,->,Event_SEZ_TechCA_AT
335,Event_PSE_TechHead_AT,->,Event_PSE_QuickRush_AT
336,CDs_and_WBs_AT,->,Wingers_AT
337,Event_PSE_TechHead_Goal_HT,->,Event_PSE_Quick_Goal_HT
338,Goals_HT,->,Event_SEZ_PNF_Goal_HT
339,Event_PSE_WingHead_AT,->,Event_PSE_WingHead_Goal_AT
340,Normal_chances_missed_HT,->,Event_Normal_ChanceDFK_Goal_HT
341,Event_Normal_Goal_AT,->,Normal_chances_missed_AT
342,Event_PSE_QuickStop_HT,->,Event_PSE_QuickPass_HT
343,RatingMidDef_AT,->,PDIMs_AT
344,PDIMs_HT,->,Unpredictable_defenders_HT
345,CDs_and_WBs_AT,->,Unpredictable_defenders_AT
346,Event_PSE_Unpred_Goals_HT,->,PSE_unpred_chances_missed_HT
347,PSE_spec_player_count_HT,->,Technical_offensives_HT
348,Goals_HT,->,Event_SEZ_PNF_HT
349,TacticType_AT,->,RatingMidAtt_AT
350,Goals_AT,->,Event_SEZ_PNF_Goal_AT
351,Event_CA_ChanceLeft_HT,->,Event_CA_ChanceLeft_Goal_HT
352,Event_TSE_Goal_AT,->,Event_TSE_Corner_Goal_AT
353,Event_PSE_UnpredOwnGoal_AT,->,Event_PSE_WingAnyone_AT
354,Goals_AT,->,HDA
355,Event_Normal_Goal_HT,->,Event_Normal_ChanceLRM_Goal_HT
356,Normal_chances_missed_HT,->,Event_Normal_ChanceRight_HT
357,Event_CA_AT,->,Event_CA_ChanceMid_AT
358,Unpredictable_own_goal_players_AT,->,Head_opposing_players_AT
359,Corner_headers_defence_HT,->,Event_TSE_HT
360,Event_CA_ChanceIFK_Goal_AT,->,Event_CA_ChanceISP_Goal_AT
361,CA_tactic_AT,->,Event_PSE_UnpredLongPass_Goal_HT
362,CDs_HT,->,PDIMs_HT
363,Longshots_tactic_HT,->,Event_TSE_InexpDef_Goal_HT
364,Event_CA_ChanceDFK_HT,->,Event_CA_ChanceLeft_HT
365,TacticType_HT,->,RatingMidDef_HT
366,Event_Normal_AT,->,Possession_HT
367,Event_TSE_Corner_Goal_AT,->,Event_TSE_CornerAnyone_Goal_AT
368,Event_Normal_HT,->,Event_Normal_ChancePK_HT
369,PSE_spec_player_count_HT,->,Quick_offensives_HT
370,Event_PSE_TechHead_Goal_HT,->,Event_PSE_Wing_Goal_HT
371,Event_TSE_CornerHead_HT,->,Event_TSE_Goal_HT
372,Event_PSE_UnpredScoreOwn_HT,->,PSE_unpred_chances_missed_HT
373,CDs_and_WBs_AT,->,TacticSkill_AT
374,PDIMs_AT,->,Event_SEZ_PDIM_AT
375,Event_SE_Goal_HT,->,Goals_HT
376,Longshots_tactic_AT,->,Event_PSE_QuickRush_Goal_AT
377,Event_PSE_Quick_Goal_HT,->,Event_PSE_QuickRush_Goal_HT
378,Event_PSE_TechHead_Goal_AT,->,Event_PSE_Quick_Goal_AT
379,Quick_offensives_AT,->,Event_PSE_QuickStop_AT
380,Event_PSE_UnpredMistake_HT,->,Event_PSE_Goal_HT
381,Head_offensives_AT,->,Technical_offensives_AT
382,PSE_spec_player_count_AT,->,Event_TSE_InexpDef_AT
383,Unpredictable_offensives_AT,->,Unpredictable_special_action_players_AT
384,Pressing_tactic,->,Event_Normal_HT
385,TacticType_AT,->,Event_TSE_AT
386,Event_CA_ChanceRight_HT,->,Event_CA_ChanceRight_Goal_HT
387,PSE_spec_player_count_HT,->,Unpredictable_offensives_HT
388,Longshots_tactic_AT,->,Event_TSE_InexpDef_Goal_AT
389,Event_CA_ChanceMid_AT,->,Event_CA_ChanceRight_AT
390,Event_PSE_Goal_HT,->,Event_PSE_UnpredOwnGoal_HT
391,RatingISPDef_HT,->,RatingISPAtt_HT
392,Event_Normal_ChanceMid_HT,->,Event_Normal_ChanceLSNonTactic_HT
393,Event_Normal_ChanceMid_Goal_HT,->,Event_Normal_ChanceRight_Goal_HT
394,CA_tactic_HT,->,Event_Normal_ChanceDFK_AT
395,Event_TSE_CornerAnyone_AT,->,Event_TSE_InexpDef_AT
