ID,Variable 1,Dependency,Variable 2
1,BF_BottleFeeding,->,CHI_Weight4Height
2,BF_BottleFeeding,->,DIA_HadDiarrhoea
3,BF_EarlyBreastfeeding,->,IMM_VitaminA1
4,CHI_Age,->,BF_BreastfedMonths
5,CHI_Age,->,IMM_Measles
6,CUL_LanguageGroup,->,CUL_Religion
7,CUL_LanguageGroup,->,HOU_ModernWallMaterial
8,CUL_Religion,->,HOU_ModernWallMaterial
9,CUL_Religion,->,WSH_ImprovedToilet
10,DEL_SmallBaby,->,CHI_Weight4Height
11,DEL_SmallBaby,->,DIA_HadDiarrhoea
12,ECO_WealthQuintile,->,KNW_WatchTV
13,ECO_WealthQuintile,->,MTH_Education
14,ECO_WealthQuintile,->,WSH_ImprovedToilet
15,FP_BirthsLast5Yrs,->,BF_BreastfedMonths
16,FP_BirthsLast5Yrs,->,BF_EarlyBreastfeeding
17,FP_ModernMethod,->,DEL_SmallBaby
18,GEO_Region,->,BF_EarlyBreastfeeding
19,GEO_Region,->,CUL_LanguageGroup
20,GEO_Region,->,WSH_WaterTreated
21,HOU_CookingFuel,->,WSH_ImprovedWaterSource
22,HOU_CookingFuel,->,WSH_WaterTreated
23,HOU_ModernWallMaterial,->,HOU_CookingFuel
24,IMM_Diptheria,->,BF_BreastfedMonths
25,IMM_Measles,->,IMM_Diptheria
26,IMM_Measles,->,IMM_VitaminA1
27,IMM_VitaminA1,->,IMM_Diptheria
28,KNW_WatchTV,->,MTH_Education
29,KNW_WatchTV,->,SRV_Near
30,MTH_Education,->,FP_BirthsLast5Yrs
31,MTH_MaternalAge,->,CHI_Age
32,MTH_MaternalAge,->,DIA_HadDiarrhoea
33,MTH_MaternalAge,->,FP_ModernMethod
34,SRV_Near,->,SRV_OKAlone
35,SRV_Near,->,WSH_WashWithAgent
36,SRV_OKAlone,->,CHI_Weight4Height
37,SRV_OKAlone,->,FP_ModernMethod
38,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
39,WSH_SafeStoolDisposal,->,WSH_ImprovedWaterSource
40,WSH_SafeStoolDisposal,->,WSH_WashWithAgent
41,WSH_WashWithAgent,->,BF_BottleFeeding
42,WSH_WaterTreated,->,WSH_ImprovedWaterSource
