"ID","Variable 1","Dependency","Variable 2"
1,"Fault","->","F1"
2,"Fault","->","F2"
3,"Fault","->","F78"
4,"Fault","->","F53"
5,"Fault","->","F7"
6,"Fault","->","F56"
7,"Fault","->","F8"
8,"Fault","->","F9"
9,"Fault","->","F10"
10,"Fault","->","F55"
11,"Fault","->","F52"
12,"Fault","->","F11"
13,"Fault","->","F14"
14,"Fault","->","F16"
15,"Fault","->","F17"
16,"Fault","->","F19"
17,"Fault","->","F20"
18,"Fault","->","F90"
19,"Fault","->","F22"
20,"Fault","->","F23"
21,"Fault","->","F24"
22,"Fault","->","F25"
23,"Fault","->","F26"
24,"Fault","->","F28"
25,"Fault","->","F92"
26,"Fault","->","F98"
27,"Fault","->","F30"
28,"Fault","->","F31"
29,"Fault","->","F32"
30,"Fault","->","F34"
31,"Fault","->","F35"
32,"Fault","->","F36"
33,"Fault","->","F37"
34,"Fault","->","F39"
35,"Fault","->","F42"
36,"Fault","->","F43"
37,"Fault","->","F45"
38,"Fault","->","F46"
39,"Fault","->","F51"
40,"Fault","->","F83"
41,"Fault","->","F54"
42,"Fault","->","F57"
43,"Fault","->","F58"
44,"Fault","->","F59"
45,"Fault","->","F60"
46,"Fault","->","F61"
47,"Fault","->","F63"
48,"Fault","->","F64"
49,"Fault","->","F65"
50,"Fault","->","F66"
51,"Fault","->","F67"
52,"Fault","->","F71"
53,"Fault","->","F73"
54,"Fault","->","F74"
55,"Fault","->","F75"
56,"Fault","->","F76"
57,"Fault","->","F79"
58,"Fault","->","F80"
59,"Fault","->","F81"
60,"Fault","->","F82"
61,"Fault","->","F91"
62,"Fault","->","F93"
63,"Fault","->","F94"
64,"Fault","->","F99"
65,"Fault","->","F101"
66,"Fault","->","F104"
67,"F97","->","F18"
68,"F97","->","F42"
69,"F2","->","F97"
70,"F2","->","F5"
71,"F2","->","F105"
72,"F2","->","F106"
73,"F4","->","F3"
74,"F53","->","F6"
75,"F8","->","F13"
76,"F10","->","F69"
77,"F11","->","F33"
78,"F17","->","F18"
79,"F17","->","F33"
80,"F17","->","F68"
81,"F19","->","F6"
82,"F19","->","F68"
83,"F41","->","F3"
84,"F41","->","F4"
85,"F41","->","F18"
86,"F41","->","F27"
87,"F41","->","F49"
88,"F41","->","F83"
89,"F41","->","F87"
90,"F41","->","F105"
91,"F41","->","F107"
92,"F44","->","F89"
93,"F44","->","F107"
94,"F20","->","F84"
95,"F20","->","F85"
96,"F20","->","F86"
97,"F90","->","F21"
98,"F21","->","F5"
99,"F21","->","F13"
100,"F22","->","F21"
101,"F25","->","F6"
102,"F26","->","F40"
103,"F26","->","F47"
104,"F26","->","F49"
105,"F26","->","F70"
106,"F27","->","F12"
107,"F92","->","F3"
108,"F92","->","F4"
109,"F92","->","F18"
110,"F92","->","F29"
111,"F92","->","F105"
112,"F98","->","F4"
113,"F98","->","F30"
114,"F98","->","F100"
115,"F30","->","F74"
116,"F31","->","F87"
117,"F31","->","F88"
118,"F31","->","F89"
119,"F37","->","F15"
120,"F37","->","F38"
121,"F37","->","F107"
122,"F84","->","F86"
123,"F96","->","F41"
124,"F96","->","F40"
125,"F39","->","F96"
126,"F39","->","F40"
127,"F39","->","F94"
128,"F47","->","F49"
129,"F48","->","Fault"
130,"F48","->","F44"
131,"F48","->","F50"
132,"F48","->","F82"
133,"F48","->","F88"
134,"F50","->","Fault"
135,"F50","->","F47"
136,"F51","->","F18"
137,"F83","->","F93"
138,"F61","->","F62"
139,"F66","->","F70"
140,"F66","->","F95"
141,"F67","->","F12"
142,"F67","->","F77"
143,"F72","->","F95"
144,"F86","->","F70"
145,"F70","->","F72"
146,"F81","->","F47"
147,"F82","->","F85"
148,"F89","->","F87"
149,"F89","->","F88"
150,"F91","->","F4"
151,"F91","->","F89"
152,"F91","->","F100"
153,"F91","->","F103"
154,"F91","->","F106"
155,"F93","->","F84"
156,"F94","->","F96"
157,"F94","->","F38"
158,"F99","->","F2"
159,"F99","->","F98"
160,"F99","->","F105"
161,"F99","->","F103"
162,"F99","->","F104"
163,"F99","->","F106"
164,"F105","->","F101"
165,"F101","->","F102"
