"ID","Variable 1","Dependency","Variable 2"
1,"Fault","->","F1"
2,"Fault","->","F2"
3,"Fault","->","F78"
4,"Fault","->","F3"
5,"Fault","->","F4"
6,"Fault","->","F5"
7,"Fault","->","F53"
8,"Fault","->","F6"
9,"Fault","->","F7"
10,"Fault","->","F56"
11,"Fault","->","F8"
12,"Fault","->","F9"
13,"Fault","->","F10"
14,"Fault","->","F55"
15,"Fault","->","F52"
16,"Fault","->","F11"
17,"Fault","->","F13"
18,"Fault","->","F14"
19,"Fault","->","F16"
20,"Fault","->","F17"
21,"Fault","->","F18"
22,"Fault","->","F19"
23,"Fault","->","F20"
24,"Fault","->","F90"
25,"Fault","->","F23"
26,"Fault","->","F24"
27,"Fault","->","F25"
28,"Fault","->","F26"
29,"Fault","->","F27"
30,"Fault","->","F28"
31,"Fault","->","F92"
32,"Fault","->","F98"
33,"Fault","->","F30"
34,"Fault","->","F31"
35,"Fault","->","F32"
36,"Fault","->","F33"
37,"Fault","->","F34"
38,"Fault","->","F35"
39,"Fault","->","F36"
40,"Fault","->","F37"
41,"Fault","->","F39"
42,"Fault","->","F40"
43,"Fault","->","F42"
44,"Fault","->","F43"
45,"Fault","->","F45"
46,"Fault","->","F46"
47,"Fault","->","F47"
48,"Fault","->","F49"
49,"Fault","->","F50"
50,"Fault","->","F51"
51,"Fault","->","F83"
52,"Fault","->","F54"
53,"Fault","->","F57"
54,"Fault","->","F58"
55,"Fault","->","F59"
56,"Fault","->","F60"
57,"Fault","->","F61"
58,"Fault","->","F63"
59,"Fault","->","F64"
60,"Fault","->","F65"
61,"Fault","->","F66"
62,"Fault","->","F67"
63,"Fault","->","F68"
64,"Fault","->","F70"
65,"Fault","->","F71"
66,"Fault","->","F73"
67,"Fault","->","F74"
68,"Fault","->","F75"
69,"Fault","->","F76"
70,"Fault","->","F77"
71,"Fault","->","F79"
72,"Fault","->","F80"
73,"Fault","->","F81"
74,"Fault","->","F82"
75,"Fault","->","F91"
76,"Fault","->","F93"
77,"Fault","->","F94"
78,"Fault","->","F95"
79,"Fault","->","F99"
80,"Fault","->","F105"
81,"Fault","->","F101"
82,"Fault","->","F104"
83,"Fault","->","F107"
84,"F97","->","F18"
85,"F97","->","F42"
86,"F2","->","F97"
87,"F2","->","F5"
88,"F2","->","F102"
89,"F2","->","F103"
90,"F2","->","F106"
91,"F4","->","F3"
92,"F53","->","F6"
93,"F53","->","F8"
94,"F53","->","F61"
95,"F56","->","F32"
96,"F10","->","F69"
97,"F16","->","F15"
98,"F17","->","F18"
99,"F41","->","F83"
100,"F41","->","F54"
101,"F41","->","F107"
102,"F44","->","F48"
103,"F44","->","F107"
104,"F20","->","F31"
105,"F20","->","F84"
106,"F20","->","F85"
107,"F20","->","F86"
108,"F21","->","F22"
109,"F22","->","Fault"
110,"F26","->","F87"
111,"F26","->","F89"
112,"F27","->","F12"
113,"F92","->","F29"
114,"F92","->","F100"
115,"F98","->","F30"
116,"F98","->","F100"
117,"F30","->","F74"
118,"F31","->","F87"
119,"F31","->","F88"
120,"F31","->","F89"
121,"F37","->","F15"
122,"F37","->","F38"
123,"F84","->","F39"
124,"F84","->","F86"
125,"F96","->","F41"
126,"F96","->","F40"
127,"F39","->","F96"
128,"F39","->","F38"
129,"F39","->","F62"
130,"F39","->","F94"
131,"F47","->","F49"
132,"F85","->","F86"
133,"F48","->","Fault"
134,"F48","->","F21"
135,"F48","->","F22"
136,"F48","->","F50"
137,"F48","->","F82"
138,"F48","->","F88"
139,"F48","->","F89"
140,"F50","->","F47"
141,"F61","->","F62"
142,"F67","->","F12"
143,"F70","->","F84"
144,"F82","->","F85"
145,"F82","->","F93"
146,"F87","->","F88"
147,"F87","->","F89"
148,"F89","->","F88"
149,"F91","->","F96"
150,"F91","->","F100"
151,"F91","->","F102"
152,"F91","->","F103"
153,"F91","->","F106"
154,"F93","->","F84"
155,"F93","->","F96"
156,"F93","->","F83"
157,"F94","->","F96"
158,"F94","->","F38"
159,"F94","->","F87"
160,"F95","->","F72"
161,"F99","->","F2"
162,"F99","->","F4"
163,"F99","->","F98"
164,"F99","->","F69"
165,"F99","->","F105"
166,"F99","->","F103"
167,"F99","->","F104"
168,"F99","->","F106"
169,"F105","->","F101"
170,"F101","->","F102"
