"ID","Variable 1","Dependency","Variable 2"
1,"Fault","->","F1"
2,"Fault","->","F2"
3,"Fault","->","F53"
4,"Fault","->","F7"
5,"Fault","->","F56"
6,"Fault","->","F8"
7,"Fault","->","F9"
8,"Fault","->","F10"
9,"Fault","->","F55"
10,"Fault","->","F52"
11,"Fault","->","F11"
12,"Fault","->","F16"
13,"Fault","->","F17"
14,"Fault","->","F18"
15,"Fault","->","F19"
16,"Fault","->","F20"
17,"Fault","->","F90"
18,"Fault","->","F21"
19,"Fault","->","F23"
20,"Fault","->","F24"
21,"Fault","->","F25"
22,"Fault","->","F26"
23,"Fault","->","F92"
24,"Fault","->","F29"
25,"Fault","->","F98"
26,"Fault","->","F30"
27,"Fault","->","F32"
28,"Fault","->","F34"
29,"Fault","->","F35"
30,"Fault","->","F36"
31,"Fault","->","F96"
32,"Fault","->","F39"
33,"Fault","->","F42"
34,"Fault","->","F45"
35,"Fault","->","F46"
36,"Fault","->","F51"
37,"Fault","->","F83"
38,"Fault","->","F54"
39,"Fault","->","F58"
40,"Fault","->","F60"
41,"Fault","->","F61"
42,"Fault","->","F63"
43,"Fault","->","F64"
44,"Fault","->","F66"
45,"Fault","->","F67"
46,"Fault","->","F70"
47,"Fault","->","F71"
48,"Fault","->","F73"
49,"Fault","->","F74"
50,"Fault","->","F76"
51,"Fault","->","F77"
52,"Fault","->","F79"
53,"Fault","->","F80"
54,"Fault","->","F81"
55,"Fault","->","F91"
56,"Fault","->","F93"
57,"Fault","->","F99"
58,"Fault","->","F107"
59,"F97","->","F106"
60,"F2","->","F5"
61,"F2","->","F99"
62,"F2","->","F105"
63,"F2","->","F101"
64,"F3","->","F2"
65,"F3","->","F5"
66,"F3","->","F98"
67,"F4","->","F97"
68,"F4","->","F78"
69,"F5","->","F97"
70,"F5","->","F78"
71,"F53","->","F6"
72,"F7","->","F59"
73,"F8","->","F57"
74,"F52","->","F33"
75,"F11","->","F33"
76,"F17","->","F18"
77,"F41","->","F83"
78,"F44","->","F107"
79,"F20","->","F31"
80,"F20","->","F84"
81,"F20","->","F85"
82,"F20","->","F86"
83,"F20","->","F88"
84,"F21","->","F22"
85,"F26","->","F84"
86,"F26","->","F88"
87,"F26","->","F89"
88,"F92","->","F29"
89,"F98","->","F30"
90,"F98","->","F105"
91,"F31","->","F87"
92,"F31","->","F89"
93,"F32","->","F57"
94,"F35","->","F22"
95,"F37","->","F15"
96,"F84","->","F86"
97,"F96","->","F39"
98,"F96","->","F40"
99,"F96","->","F94"
100,"F38","->","F41"
101,"F39","->","F38"
102,"F39","->","F94"
103,"F40","->","F41"
104,"F40","->","F38"
105,"F42","->","F3"
106,"F42","->","F100"
107,"F42","->","F103"
108,"F42","->","F104"
109,"F46","->","F100"
110,"F47","->","F44"
111,"F47","->","F49"
112,"F48","->","Fault"
113,"F48","->","F44"
114,"F48","->","F50"
115,"F48","->","F82"
116,"F50","->","Fault"
117,"F50","->","F47"
118,"F50","->","F49"
119,"F50","->","F82"
120,"F83","->","F93"
121,"F61","->","F62"
122,"F66","->","F95"
123,"F86","->","F85"
124,"F82","->","F44"
125,"F82","->","F47"
126,"F88","->","F31"
127,"F88","->","F89"
128,"F89","->","F87"
129,"F91","->","F6"
130,"F93","->","F82"
131,"F94","->","F40"
132,"F99","->","F4"
133,"F99","->","F105"
134,"F99","->","F101"
135,"F99","->","F103"
136,"F99","->","F104"
137,"F99","->","F106"
138,"F100","->","F97"
139,"F100","->","F78"
140,"F100","->","F3"
141,"F100","->","F4"
142,"F100","->","F5"
143,"F105","->","F4"
144,"F105","->","F101"
145,"F105","->","F102"
146,"F101","->","F102"
147,"F103","->","F106"
148,"F107","->","F37"
