"ID","Variable 1","Dependency","Variable 2"
1,"Fault","->","F1"
2,"Fault","->","F2"
3,"Fault","->","F4"
4,"Fault","->","F53"
5,"Fault","->","F7"
6,"Fault","->","F56"
7,"Fault","->","F8"
8,"Fault","->","F9"
9,"Fault","->","F10"
10,"Fault","->","F55"
11,"Fault","->","F52"
12,"Fault","->","F11"
13,"Fault","->","F16"
14,"Fault","->","F17"
15,"Fault","->","F18"
16,"Fault","->","F19"
17,"Fault","->","F20"
18,"Fault","->","F90"
19,"Fault","->","F21"
20,"Fault","->","F22"
21,"Fault","->","F23"
22,"Fault","->","F24"
23,"Fault","->","F25"
24,"Fault","->","F26"
25,"Fault","->","F92"
26,"Fault","->","F29"
27,"Fault","->","F98"
28,"Fault","->","F30"
29,"Fault","->","F31"
30,"Fault","->","F32"
31,"Fault","->","F33"
32,"Fault","->","F34"
33,"Fault","->","F35"
34,"Fault","->","F36"
35,"Fault","->","F37"
36,"Fault","->","F96"
37,"Fault","->","F39"
38,"Fault","->","F42"
39,"Fault","->","F43"
40,"Fault","->","F45"
41,"Fault","->","F46"
42,"Fault","->","F51"
43,"Fault","->","F83"
44,"Fault","->","F54"
45,"Fault","->","F57"
46,"Fault","->","F58"
47,"Fault","->","F59"
48,"Fault","->","F60"
49,"Fault","->","F61"
50,"Fault","->","F63"
51,"Fault","->","F64"
52,"Fault","->","F66"
53,"Fault","->","F67"
54,"Fault","->","F70"
55,"Fault","->","F71"
56,"Fault","->","F73"
57,"Fault","->","F74"
58,"Fault","->","F76"
59,"Fault","->","F77"
60,"Fault","->","F79"
61,"Fault","->","F80"
62,"Fault","->","F81"
63,"Fault","->","F91"
64,"Fault","->","F93"
65,"Fault","->","F99"
66,"Fault","->","F105"
67,"Fault","->","F107"
68,"F97","->","F6"
69,"F97","->","F18"
70,"F97","->","F102"
71,"F2","->","F100"
72,"F2","->","F101"
73,"F2","->","F104"
74,"F3","->","F97"
75,"F3","->","F78"
76,"F3","->","F98"
77,"F3","->","F99"
78,"F4","->","F78"
79,"F4","->","F3"
80,"F5","->","F2"
81,"F5","->","F100"
82,"F53","->","F6"
83,"F6","->","F14"
84,"F8","->","F13"
85,"F16","->","F14"
86,"F18","->","F17"
87,"F18","->","F75"
88,"F41","->","F82"
89,"F41","->","F91"
90,"F41","->","F94"
91,"F41","->","F107"
92,"F44","->","F85"
93,"F44","->","F88"
94,"F44","->","F107"
95,"F20","->","F84"
96,"F20","->","F85"
97,"F20","->","F86"
98,"F20","->","F89"
99,"F21","->","F22"
100,"F26","->","F84"
101,"F26","->","F49"
102,"F26","->","F86"
103,"F26","->","F89"
104,"F92","->","F29"
105,"F98","->","F30"
106,"F30","->","F74"
107,"F31","->","F87"
108,"F31","->","F88"
109,"F31","->","F89"
110,"F37","->","F15"
111,"F84","->","F86"
112,"F96","->","F38"
113,"F96","->","F39"
114,"F96","->","F40"
115,"F96","->","F83"
116,"F96","->","F94"
117,"F38","->","F41"
118,"F39","->","F41"
119,"F39","->","F40"
120,"F40","->","F41"
121,"F40","->","F38"
122,"F40","->","F94"
123,"F42","->","F97"
124,"F42","->","F3"
125,"F42","->","F5"
126,"F42","->","F100"
127,"F42","->","F104"
128,"F42","->","F106"
129,"F46","->","F5"
130,"F47","->","F44"
131,"F47","->","F49"
132,"F48","->","Fault"
133,"F48","->","F44"
134,"F48","->","F47"
135,"F48","->","F49"
136,"F48","->","F50"
137,"F48","->","F82"
138,"F50","->","Fault"
139,"F50","->","F47"
140,"F50","->","F82"
141,"F83","->","F40"
142,"F83","->","F87"
143,"F83","->","F93"
144,"F61","->","F62"
145,"F66","->","F95"
146,"F86","->","F85"
147,"F82","->","F44"
148,"F82","->","F47"
149,"F87","->","F88"
150,"F89","->","F87"
151,"F89","->","F88"
152,"F91","->","F6"
153,"F91","->","F19"
154,"F91","->","F62"
155,"F91","->","F106"
156,"F93","->","F5"
157,"F93","->","F84"
158,"F93","->","F46"
159,"F93","->","F82"
160,"F93","->","F89"
161,"F99","->","F105"
162,"F99","->","F101"
163,"F99","->","F103"
164,"F99","->","F104"
165,"F99","->","F106"
166,"F100","->","F97"
167,"F100","->","F78"
168,"F100","->","F3"
169,"F100","->","F4"
170,"F105","->","F101"
171,"F105","->","F102"
172,"F105","->","F103"
173,"F101","->","F102"
174,"F106","->","F103"
175,"F107","->","F15"
