ID,Variable 1,Dependency,Variable 2
1,Fault,->,F1
2,Fault,->,F2
3,Fault,->,F4
4,Fault,->,F53
5,Fault,->,F6
6,Fault,->,F7
7,Fault,->,F56
8,Fault,->,F8
9,Fault,->,F9
10,Fault,->,F10
11,Fault,->,F55
12,Fault,->,F52
13,Fault,->,F11
14,Fault,->,F13
15,Fault,->,F14
16,Fault,->,F15
17,Fault,->,F16
18,Fault,->,F18
19,Fault,->,F19
20,Fault,->,F20
21,Fault,->,F90
22,Fault,->,F21
23,Fault,->,F22
24,Fault,->,F23
25,Fault,->,F24
26,Fault,->,F25
27,Fault,->,F26
28,Fault,->,F28
29,Fault,->,F92
30,Fault,->,F29
31,Fault,->,F30
32,Fault,->,F31
33,Fault,->,F32
34,Fault,->,F33
35,Fault,->,F34
36,Fault,->,F35
37,Fault,->,F36
38,Fault,->,F37
39,Fault,->,F84
40,Fault,->,F96
41,Fault,->,F39
42,Fault,->,F42
43,Fault,->,F45
44,Fault,->,F46
45,Fault,->,F47
46,Fault,->,F85
47,Fault,->,F48
48,Fault,->,F49
49,Fault,->,F50
50,Fault,->,F51
51,Fault,->,F83
52,Fault,->,F54
53,Fault,->,F57
54,Fault,->,F58
55,Fault,->,F59
56,Fault,->,F60
57,Fault,->,F61
58,Fault,->,F63
59,Fault,->,F64
60,Fault,->,F66
61,Fault,->,F67
62,Fault,->,F70
63,Fault,->,F71
64,Fault,->,F73
65,Fault,->,F74
66,Fault,->,F75
67,Fault,->,F76
68,Fault,->,F77
69,Fault,->,F79
70,Fault,->,F80
71,Fault,->,F81
72,Fault,->,F82
73,Fault,->,F89
74,Fault,->,F91
75,Fault,->,F95
76,Fault,->,F99
77,Fault,->,F105
78,Fault,->,F101
79,Fault,->,F104
80,Fault,->,F107
81,F97,->,F2
82,F97,->,F105
83,F2,->,F5
84,F3,->,F97
85,F3,->,F46
86,F4,->,F78
87,F4,->,F3
88,F4,->,F92
89,F53,->,F6
90,F56,->,F32
91,F10,->,F69
92,F55,->,F52
93,F52,->,F11
94,F52,->,F73
95,F11,->,F65
96,F18,->,F51
97,F19,->,F25
98,F44,->,F48
99,F44,->,F82
100,F20,->,F86
101,F22,->,F55
102,F22,->,F90
103,F22,->,F21
104,F22,->,F35
105,F26,->,F86
106,F26,->,F79
107,F26,->,F80
108,F92,->,F29
109,F30,->,F74
110,F31,->,F87
111,F31,->,F88
112,F34,->,F65
113,F84,->,F20
114,F84,->,F86
115,F96,->,F39
116,F96,->,F40
117,F96,->,F94
118,F38,->,F83
119,F39,->,F84
120,F39,->,F38
121,F39,->,F40
122,F39,->,F62
123,F39,->,F94
124,F40,->,F38
125,F40,->,F94
126,F42,->,F97
127,F42,->,F78
128,F42,->,F3
129,F42,->,F5
130,F42,->,F100
131,F42,->,F103
132,F42,->,F104
133,F42,->,F106
134,F46,->,F26
135,F47,->,F44
136,F47,->,F49
137,F47,->,F107
138,F48,->,F88
139,F49,->,F44
140,F50,->,F44
141,F50,->,F47
142,F50,->,F48
143,F50,->,F82
144,F83,->,F87
145,F61,->,F53
146,F61,->,F62
147,F86,->,F85
148,F89,->,F31
149,F89,->,F87
150,F89,->,F88
151,F91,->,F19
152,F91,->,F22
153,F91,->,F61
154,F94,->,F38
155,F99,->,F18
156,F99,->,F30
157,F99,->,F81
158,F99,->,F91
159,F99,->,F105
160,F99,->,F102
161,F99,->,F103
162,F99,->,F106
163,F100,->,F97
164,F100,->,F2
165,F100,->,F78
166,F100,->,F3
167,F100,->,F4
168,F100,->,F5
169,F100,->,F99
170,F105,->,F101
171,F105,->,F102
172,F101,->,F102
173,F103,->,F106
174,F104,->,F100
175,F104,->,F103
176,F107,->,F96
177,F107,->,F40
178,F107,->,F42
179,F107,->,F60
