"ID","Variable 1","Dependency","Variable 2"
1,"Fault","->","F1"
2,"Fault","->","F3"
3,"Fault","->","F4"
4,"Fault","->","F53"
5,"Fault","->","F6"
6,"Fault","->","F7"
7,"Fault","->","F56"
8,"Fault","->","F8"
9,"Fault","->","F9"
10,"Fault","->","F10"
11,"Fault","->","F55"
12,"Fault","->","F52"
13,"Fault","->","F11"
14,"Fault","->","F13"
15,"Fault","->","F14"
16,"Fault","->","F16"
17,"Fault","->","F17"
18,"Fault","->","F18"
19,"Fault","->","F19"
20,"Fault","->","F20"
21,"Fault","->","F90"
22,"Fault","->","F23"
23,"Fault","->","F24"
24,"Fault","->","F25"
25,"Fault","->","F26"
26,"Fault","->","F27"
27,"Fault","->","F28"
28,"Fault","->","F92"
29,"Fault","->","F98"
30,"Fault","->","F30"
31,"Fault","->","F31"
32,"Fault","->","F32"
33,"Fault","->","F33"
34,"Fault","->","F34"
35,"Fault","->","F35"
36,"Fault","->","F36"
37,"Fault","->","F37"
38,"Fault","->","F96"
39,"Fault","->","F39"
40,"Fault","->","F40"
41,"Fault","->","F42"
42,"Fault","->","F43"
43,"Fault","->","F45"
44,"Fault","->","F46"
45,"Fault","->","F47"
46,"Fault","->","F49"
47,"Fault","->","F50"
48,"Fault","->","F51"
49,"Fault","->","F83"
50,"Fault","->","F54"
51,"Fault","->","F57"
52,"Fault","->","F58"
53,"Fault","->","F59"
54,"Fault","->","F60"
55,"Fault","->","F61"
56,"Fault","->","F63"
57,"Fault","->","F64"
58,"Fault","->","F65"
59,"Fault","->","F66"
60,"Fault","->","F67"
61,"Fault","->","F68"
62,"Fault","->","F70"
63,"Fault","->","F71"
64,"Fault","->","F73"
65,"Fault","->","F74"
66,"Fault","->","F75"
67,"Fault","->","F76"
68,"Fault","->","F77"
69,"Fault","->","F79"
70,"Fault","->","F80"
71,"Fault","->","F81"
72,"Fault","->","F82"
73,"Fault","->","F91"
74,"Fault","->","F93"
75,"Fault","->","F94"
76,"Fault","->","F95"
77,"Fault","->","F99"
78,"Fault","->","F100"
79,"Fault","->","F105"
80,"Fault","->","F101"
81,"Fault","->","F104"
82,"Fault","->","F107"
83,"F97","->","F2"
84,"F97","->","F18"
85,"F97","->","F30"
86,"F97","->","F42"
87,"F78","->","F97"
88,"F3","->","F78"
89,"F4","->","F78"
90,"F4","->","F3"
91,"F53","->","F8"
92,"F53","->","F61"
93,"F6","->","F53"
94,"F56","->","F32"
95,"F10","->","F69"
96,"F52","->","F11"
97,"F16","->","F15"
98,"F17","->","F18"
99,"F41","->","F78"
100,"F41","->","F5"
101,"F41","->","F83"
102,"F41","->","F54"
103,"F41","->","F107"
104,"F44","->","F48"
105,"F44","->","F107"
106,"F20","->","F31"
107,"F20","->","F84"
108,"F20","->","F85"
109,"F20","->","F86"
110,"F21","->","F22"
111,"F22","->","Fault"
112,"F26","->","F87"
113,"F26","->","F89"
114,"F27","->","F12"
115,"F92","->","F78"
116,"F92","->","F5"
117,"F92","->","F29"
118,"F30","->","F5"
119,"F30","->","F98"
120,"F30","->","F74"
121,"F31","->","F87"
122,"F31","->","F88"
123,"F31","->","F89"
124,"F37","->","F15"
125,"F37","->","F38"
126,"F84","->","F86"
127,"F96","->","F41"
128,"F96","->","F84"
129,"F96","->","F39"
130,"F96","->","F40"
131,"F96","->","F87"
132,"F96","->","F94"
133,"F39","->","F20"
134,"F39","->","F84"
135,"F39","->","F38"
136,"F39","->","F62"
137,"F85","->","F86"
138,"F48","->","Fault"
139,"F48","->","F21"
140,"F48","->","F22"
141,"F48","->","F50"
142,"F48","->","F82"
143,"F48","->","F88"
144,"F48","->","F89"
145,"F50","->","F47"
146,"F50","->","F49"
147,"F83","->","F93"
148,"F61","->","F62"
149,"F67","->","F12"
150,"F86","->","F70"
151,"F74","->","F102"
152,"F76","->","F5"
153,"F82","->","F85"
154,"F87","->","F88"
155,"F87","->","F89"
156,"F89","->","F88"
157,"F91","->","F103"
158,"F91","->","F106"
159,"F94","->","F38"
160,"F95","->","F72"
161,"F99","->","F4"
162,"F99","->","F69"
163,"F99","->","F100"
164,"F99","->","F105"
165,"F99","->","F103"
166,"F99","->","F104"
167,"F99","->","F106"
168,"F105","->","F101"
169,"F101","->","F102"
170,"F107","->","F103"
171,"F107","->","F106"
