"ID","Variable 1","Dependency","Variable 2"
1,"Fault","->","F56"
2,"Fault","->","F8"
3,"Fault","->","F10"
4,"Fault","->","F52"
5,"Fault","->","F17"
6,"Fault","->","F19"
7,"Fault","->","F90"
8,"Fault","->","F21"
9,"Fault","->","F25"
10,"Fault","->","F26"
11,"Fault","->","F92"
12,"Fault","->","F46"
13,"Fault","->","F48"
14,"Fault","->","F51"
15,"Fault","->","F83"
16,"Fault","->","F60"
17,"Fault","->","F81"
18,"Fault","->","F91"
19,"Fault","->","F93"
20,"Fault","->","F99"
21,"Fault","->","F107"
22,"F97","->","F3"
23,"F97","->","F9"
24,"F97","->","F18"
25,"F97","->","F32"
26,"F97","->","F96"
27,"F97","->","F100"
28,"F97","->","F102"
29,"F97","->","F103"
30,"F2","->","F97"
31,"F2","->","F5"
32,"F2","->","F104"
33,"F4","->","F78"
34,"F4","->","F3"
35,"F4","->","F100"
36,"F5","->","F97"
37,"F53","->","Fault"
38,"F53","->","F6"
39,"F53","->","F61"
40,"F7","->","F59"
41,"F56","->","F32"
42,"F10","->","F69"
43,"F52","->","F11"
44,"F52","->","F22"
45,"F52","->","F35"
46,"F52","->","F50"
47,"F52","->","F80"
48,"F11","->","F55"
49,"F11","->","F16"
50,"F11","->","F33"
51,"F11","->","F58"
52,"F11","->","F73"
53,"F16","->","F14"
54,"F17","->","F18"
55,"F18","->","F75"
56,"F41","->","F96"
57,"F41","->","F38"
58,"F41","->","F39"
59,"F41","->","F54"
60,"F41","->","F79"
61,"F41","->","F94"
62,"F20","->","F31"
63,"F20","->","F84"
64,"F20","->","F85"
65,"F20","->","F86"
66,"F20","->","F70"
67,"F20","->","F76"
68,"F21","->","F22"
69,"F22","->","F35"
70,"F22","->","F43"
71,"F25","->","F7"
72,"F25","->","F24"
73,"F25","->","F36"
74,"F26","->","F20"
75,"F26","->","F71"
76,"F26","->","F79"
77,"F26","->","F80"
78,"F27","->","F12"
79,"F92","->","F29"
80,"F92","->","F67"
81,"F92","->","F105"
82,"F98","->","F78"
83,"F98","->","F4"
84,"F98","->","F30"
85,"F98","->","F74"
86,"F30","->","F74"
87,"F31","->","F87"
88,"F31","->","F89"
89,"F32","->","F57"
90,"F33","->","F34"
91,"F34","->","F65"
92,"F36","->","F1"
93,"F37","->","F15"
94,"F96","->","F38"
95,"F96","->","F39"
96,"F96","->","F40"
97,"F96","->","F94"
98,"F47","->","F44"
99,"F48","->","F44"
100,"F48","->","F50"
101,"F48","->","F82"
102,"F50","->","F47"
103,"F50","->","F49"
104,"F50","->","F64"
105,"F51","->","F54"
106,"F83","->","F41"
107,"F61","->","F45"
108,"F61","->","F62"
109,"F61","->","F66"
110,"F63","->","F23"
111,"F67","->","F77"
112,"F73","->","F63"
113,"F82","->","F9"
114,"F89","->","F88"
115,"F91","->","F30"
116,"F91","->","F96"
117,"F91","->","F101"
118,"F91","->","F106"
119,"F93","->","F42"
120,"F93","->","F82"
121,"F99","->","F2"
122,"F99","->","F4"
123,"F99","->","F98"
124,"F99","->","F42"
125,"F99","->","F71"
126,"F99","->","F105"
127,"F99","->","F103"
128,"F99","->","F104"
129,"F99","->","F106"
130,"F105","->","F2"
131,"F105","->","F5"
132,"F105","->","F98"
133,"F105","->","F102"
134,"F102","->","F101"
135,"F107","->","F37"
