"ID","Variable 1","Dependency","Variable 2"
1,"Fault","->","F41"
2,"Fault","->","F26"
3,"Fault","->","F81"
4,"Fault","->","F91"
5,"Fault","->","F93"
6,"F1","->","F56"
7,"F97","->","Fault"
8,"F97","->","F1"
9,"F97","->","F2"
10,"F97","->","F78"
11,"F97","->","F3"
12,"F97","->","F5"
13,"F97","->","F18"
14,"F97","->","F96"
15,"F97","->","F46"
16,"F97","->","F48"
17,"F97","->","F67"
18,"F97","->","F100"
19,"F3","->","F4"
20,"F4","->","F92"
21,"F4","->","F51"
22,"F53","->","F6"
23,"F53","->","F61"
24,"F8","->","F13"
25,"F10","->","F69"
26,"F55","->","F11"
27,"F52","->","F33"
28,"F11","->","F52"
29,"F11","->","F16"
30,"F11","->","F58"
31,"F11","->","F63"
32,"F11","->","F73"
33,"F17","->","F18"
34,"F17","->","F25"
35,"F19","->","F17"
36,"F19","->","F32"
37,"F41","->","F9"
38,"F41","->","F96"
39,"F41","->","F38"
40,"F41","->","F83"
41,"F41","->","F79"
42,"F41","->","F107"
43,"F44","->","F47"
44,"F44","->","F48"
45,"F44","->","F49"
46,"F20","->","F84"
47,"F20","->","F85"
48,"F20","->","F86"
49,"F21","->","F22"
50,"F22","->","F55"
51,"F22","->","F90"
52,"F22","->","F35"
53,"F25","->","F7"
54,"F25","->","F24"
55,"F25","->","F36"
56,"F25","->","F59"
57,"F26","->","F19"
58,"F26","->","F20"
59,"F26","->","F46"
60,"F26","->","F49"
61,"F26","->","F79"
62,"F26","->","F80"
63,"F92","->","F29"
64,"F92","->","F31"
65,"F92","->","F51"
66,"F92","->","F67"
67,"F98","->","F74"
68,"F31","->","F87"
69,"F31","->","F89"
70,"F33","->","F34"
71,"F36","->","F1"
72,"F96","->","F39"
73,"F96","->","F40"
74,"F96","->","F94"
75,"F42","->","F99"
76,"F46","->","F10"
77,"F48","->","F50"
78,"F48","->","F82"
79,"F50","->","F64"
80,"F51","->","F54"
81,"F83","->","F44"
82,"F61","->","F92"
83,"F61","->","F62"
84,"F61","->","F66"
85,"F63","->","F23"
86,"F66","->","F95"
87,"F67","->","F77"
88,"F86","->","F70"
89,"F80","->","F31"
90,"F89","->","F88"
91,"F91","->","F53"
92,"F91","->","F17"
93,"F91","->","F19"
94,"F91","->","F96"
95,"F91","->","F50"
96,"F91","->","F74"
97,"F91","->","F76"
98,"F91","->","F80"
99,"F91","->","F107"
100,"F93","->","F9"
101,"F93","->","F90"
102,"F93","->","F46"
103,"F93","->","F83"
104,"F93","->","F60"
105,"F93","->","F107"
106,"F99","->","F98"
107,"F99","->","F30"
108,"F99","->","F71"
109,"F99","->","F105"
110,"F99","->","F103"
111,"F99","->","F106"
112,"F105","->","F97"
113,"F105","->","F21"
114,"F105","->","F102"
115,"F102","->","F101"
116,"F106","->","F104"
117,"F107","->","F8"
118,"F107","->","F10"
119,"F107","->","F44"
120,"F107","->","F45"
121,"F107","->","F60"
122,"F107","->","F67"
123,"F107","->","F75"
