"ID","Variable 1","Dependency","Variable 2"
1,"Fault","->","F10"
2,"Fault","->","F52"
3,"Fault","->","F17"
4,"Fault","->","F19"
5,"Fault","->","F44"
6,"Fault","->","F21"
7,"Fault","->","F26"
8,"Fault","->","F92"
9,"Fault","->","F96"
10,"Fault","->","F46"
11,"Fault","->","F51"
12,"Fault","->","F60"
13,"Fault","->","F79"
14,"Fault","->","F80"
15,"Fault","->","F81"
16,"Fault","->","F91"
17,"Fault","->","F93"
18,"Fault","->","F107"
19,"F97","->","F2"
20,"F97","->","F78"
21,"F2","->","F29"
22,"F3","->","F97"
23,"F3","->","F5"
24,"F4","->","F29"
25,"F4","->","F103"
26,"F5","->","F2"
27,"F5","->","F78"
28,"F5","->","F4"
29,"F53","->","F6"
30,"F53","->","F61"
31,"F56","->","F32"
32,"F8","->","F32"
33,"F52","->","F55"
34,"F52","->","F11"
35,"F52","->","F90"
36,"F52","->","F22"
37,"F52","->","F34"
38,"F52","->","F35"
39,"F52","->","F50"
40,"F52","->","F58"
41,"F52","->","F63"
42,"F52","->","F73"
43,"F11","->","F55"
44,"F11","->","F16"
45,"F11","->","F33"
46,"F11","->","F73"
47,"F17","->","F18"
48,"F17","->","F25"
49,"F17","->","F36"
50,"F19","->","F25"
51,"F41","->","F38"
52,"F41","->","F45"
53,"F41","->","F83"
54,"F44","->","F47"
55,"F44","->","F49"
56,"F44","->","F50"
57,"F20","->","F31"
58,"F20","->","F84"
59,"F20","->","F86"
60,"F21","->","F22"
61,"F22","->","F56"
62,"F22","->","F11"
63,"F22","->","F90"
64,"F22","->","F35"
65,"F25","->","F7"
66,"F25","->","F36"
67,"F26","->","F20"
68,"F26","->","F84"
69,"F26","->","F85"
70,"F26","->","F70"
71,"F26","->","F71"
72,"F92","->","F29"
73,"F92","->","F77"
74,"F29","->","F67"
75,"F98","->","F30"
76,"F98","->","F74"
77,"F98","->","F99"
78,"F98","->","F105"
79,"F30","->","F74"
80,"F30","->","F99"
81,"F31","->","F87"
82,"F31","->","F88"
83,"F31","->","F89"
84,"F84","->","F86"
85,"F96","->","F39"
86,"F96","->","F40"
87,"F96","->","F94"
88,"F39","->","F41"
89,"F39","->","F94"
90,"F40","->","F41"
91,"F40","->","F38"
92,"F40","->","F83"
93,"F42","->","F100"
94,"F42","->","F104"
95,"F47","->","F48"
96,"F47","->","F49"
97,"F47","->","F50"
98,"F47","->","F82"
99,"F48","->","F82"
100,"F50","->","F48"
101,"F50","->","F64"
102,"F51","->","F54"
103,"F61","->","F62"
104,"F67","->","F77"
105,"F86","->","F85"
106,"F86","->","F70"
107,"F76","->","F20"
108,"F80","->","F31"
109,"F82","->","F9"
110,"F89","->","F88"
111,"F91","->","F53"
112,"F91","->","F61"
113,"F91","->","F67"
114,"F91","->","F76"
115,"F93","->","F9"
116,"F93","->","F47"
117,"F93","->","F83"
118,"F93","->","F87"
119,"F93","->","F89"
120,"F94","->","F40"
121,"F99","->","Fault"
122,"F99","->","F3"
123,"F99","->","F53"
124,"F99","->","F8"
125,"F99","->","F42"
126,"F99","->","F71"
127,"F99","->","F105"
128,"F99","->","F101"
129,"F99","->","F103"
130,"F99","->","F104"
131,"F99","->","F106"
132,"F100","->","F97"
133,"F100","->","F2"
134,"F100","->","F78"
135,"F100","->","F3"
136,"F100","->","F4"
137,"F100","->","F5"
138,"F105","->","F56"
139,"F105","->","F42"
140,"F105","->","F100"
141,"F105","->","F101"
142,"F105","->","F102"
143,"F101","->","F102"
144,"F103","->","F106"
145,"F106","->","F97"
146,"F106","->","F18"
147,"F107","->","F39"
148,"F107","->","F47"
