"ID","Variable 1","Dependency","Variable 2"
1,"Fault","->","F53"
2,"Fault","->","F56"
3,"Fault","->","F8"
4,"Fault","->","F10"
5,"Fault","->","F52"
6,"Fault","->","F17"
7,"Fault","->","F19"
8,"Fault","->","F90"
9,"Fault","->","F21"
10,"Fault","->","F25"
11,"Fault","->","F26"
12,"Fault","->","F92"
13,"Fault","->","F46"
14,"Fault","->","F48"
15,"Fault","->","F51"
16,"Fault","->","F83"
17,"Fault","->","F58"
18,"Fault","->","F60"
19,"Fault","->","F61"
20,"Fault","->","F74"
21,"Fault","->","F79"
22,"Fault","->","F80"
23,"Fault","->","F81"
24,"Fault","->","F91"
25,"Fault","->","F93"
26,"Fault","->","F107"
27,"F97","->","F3"
28,"F97","->","F102"
29,"F97","->","F103"
30,"F2","->","F78"
31,"F2","->","F29"
32,"F2","->","F98"
33,"F2","->","F30"
34,"F78","->","F97"
35,"F78","->","F3"
36,"F78","->","F4"
37,"F3","->","F102"
38,"F4","->","F103"
39,"F5","->","F2"
40,"F5","->","F100"
41,"F53","->","F6"
42,"F56","->","F1"
43,"F56","->","F32"
44,"F52","->","F11"
45,"F52","->","F22"
46,"F52","->","F35"
47,"F52","->","F50"
48,"F52","->","F73"
49,"F11","->","F55"
50,"F11","->","F16"
51,"F11","->","F33"
52,"F11","->","F34"
53,"F11","->","F63"
54,"F11","->","F73"
55,"F17","->","F18"
56,"F17","->","F36"
57,"F41","->","F7"
58,"F41","->","F38"
59,"F41","->","F54"
60,"F41","->","F76"
61,"F44","->","F24"
62,"F20","->","F31"
63,"F20","->","F84"
64,"F20","->","F86"
65,"F21","->","F22"
66,"F21","->","F23"
67,"F22","->","F11"
68,"F22","->","F35"
69,"F25","->","F7"
70,"F25","->","F24"
71,"F25","->","F36"
72,"F26","->","F20"
73,"F26","->","F31"
74,"F26","->","F85"
75,"F26","->","F49"
76,"F26","->","F86"
77,"F26","->","F70"
78,"F26","->","F71"
79,"F26","->","F89"
80,"F92","->","F29"
81,"F29","->","F4"
82,"F29","->","F77"
83,"F29","->","F105"
84,"F98","->","F30"
85,"F98","->","F99"
86,"F98","->","F105"
87,"F98","->","F104"
88,"F30","->","F99"
89,"F31","->","F87"
90,"F31","->","F88"
91,"F31","->","F89"
92,"F32","->","F57"
93,"F36","->","F1"
94,"F96","->","F39"
95,"F96","->","F40"
96,"F96","->","F94"
97,"F39","->","F41"
98,"F39","->","F40"
99,"F39","->","F94"
100,"F40","->","F41"
101,"F40","->","F38"
102,"F47","->","F44"
103,"F47","->","F49"
104,"F48","->","F44"
105,"F48","->","F47"
106,"F48","->","F50"
107,"F48","->","F82"
108,"F50","->","F47"
109,"F50","->","F64"
110,"F50","->","F82"
111,"F51","->","F29"
112,"F51","->","F54"
113,"F83","->","F96"
114,"F83","->","F39"
115,"F61","->","F62"
116,"F61","->","F67"
117,"F67","->","F27"
118,"F67","->","F77"
119,"F86","->","F84"
120,"F86","->","F85"
121,"F86","->","F70"
122,"F76","->","F20"
123,"F81","->","F42"
124,"F82","->","F9"
125,"F87","->","F89"
126,"F89","->","F88"
127,"F91","->","F16"
128,"F91","->","F34"
129,"F91","->","F96"
130,"F91","->","F50"
131,"F91","->","F54"
132,"F91","->","F64"
133,"F91","->","F76"
134,"F93","->","F9"
135,"F93","->","F87"
136,"F99","->","Fault"
137,"F99","->","F96"
138,"F99","->","F42"
139,"F99","->","F71"
140,"F99","->","F105"
141,"F99","->","F101"
142,"F99","->","F103"
143,"F99","->","F104"
144,"F99","->","F106"
145,"F100","->","F97"
146,"F100","->","F2"
147,"F100","->","F78"
148,"F100","->","F3"
149,"F100","->","F4"
150,"F100","->","F98"
151,"F105","->","F97"
152,"F105","->","F32"
153,"F105","->","F102"
154,"F102","->","F101"
155,"F103","->","F106"
156,"F106","->","F18"
157,"F107","->","F45"
