ID,Variable 1,Dependency,Variable 2
1,Fault,->,F1
2,Fault,->,F2
3,Fault,->,F53
4,Fault,->,F7
5,Fault,->,F56
6,Fault,->,F8
7,Fault,->,F9
8,Fault,->,F10
9,Fault,->,F55
10,Fault,->,F52
11,Fault,->,F11
12,Fault,->,F14
13,Fault,->,F16
14,Fault,->,F18
15,Fault,->,F19
16,Fault,->,F20
17,Fault,->,F90
18,Fault,->,F21
19,Fault,->,F23
20,Fault,->,F24
21,Fault,->,F25
22,Fault,->,F26
23,Fault,->,F28
24,Fault,->,F92
25,Fault,->,F30
26,Fault,->,F31
27,Fault,->,F32
28,Fault,->,F34
29,Fault,->,F35
30,Fault,->,F36
31,Fault,->,F37
32,Fault,->,F96
33,Fault,->,F39
34,Fault,->,F42
35,Fault,->,F43
36,Fault,->,F45
37,Fault,->,F46
38,Fault,->,F51
39,Fault,->,F83
40,Fault,->,F54
41,Fault,->,F57
42,Fault,->,F58
43,Fault,->,F59
44,Fault,->,F60
45,Fault,->,F61
46,Fault,->,F63
47,Fault,->,F64
48,Fault,->,F65
49,Fault,->,F66
50,Fault,->,F67
51,Fault,->,F71
52,Fault,->,F73
53,Fault,->,F74
54,Fault,->,F75
55,Fault,->,F76
56,Fault,->,F79
57,Fault,->,F80
58,Fault,->,F81
59,Fault,->,F82
60,Fault,->,F91
61,Fault,->,F99
62,Fault,->,F101
63,Fault,->,F104
64,Fault,->,F107
65,F97,->,F18
66,F97,->,F30
67,F97,->,F42
68,F97,->,F49
69,F2,->,F97
70,F2,->,F5
71,F2,->,F105
72,F2,->,F106
73,F4,->,F78
74,F4,->,F3
75,F53,->,F6
76,F8,->,F13
77,F10,->,F69
78,F52,->,F40
79,F11,->,F33
80,F16,->,F15
81,F19,->,F6
82,F19,->,F33
83,F44,->,F3
84,F44,->,F48
85,F44,->,F89
86,F44,->,F105
87,F44,->,F107
88,F20,->,F84
89,F20,->,F85
90,F20,->,F86
91,F21,->,F13
92,F21,->,F22
93,F25,->,F6
94,F26,->,F40
95,F26,->,F49
96,F26,->,F70
97,F26,->,F94
98,F27,->,F12
99,F92,->,F78
100,F92,->,F3
101,F92,->,F4
102,F92,->,F29
103,F92,->,F105
104,F30,->,F4
105,F30,->,F74
106,F31,->,F87
107,F31,->,F88
108,F31,->,F89
109,F35,->,F22
110,F37,->,F15
111,F37,->,F38
112,F84,->,F86
113,F96,->,F84
114,F96,->,F38
115,F96,->,F39
116,F96,->,F40
117,F96,->,F83
118,F96,->,F87
119,F96,->,F94
120,F48,->,Fault
121,F48,->,F50
122,F48,->,F82
123,F48,->,F88
124,F50,->,Fault
125,F50,->,F47
126,F50,->,F49
127,F61,->,F62
128,F64,->,F94
129,F66,->,F70
130,F66,->,F95
131,F67,->,F12
132,F67,->,F77
133,F72,->,F95
134,F86,->,F70
135,F70,->,F72
136,F74,->,F100
137,F76,->,F5
138,F81,->,F47
139,F82,->,F85
140,F89,->,F87
141,F89,->,F88
142,F91,->,F38
143,F91,->,F89
144,F91,->,F103
145,F91,->,F106
146,F99,->,F2
147,F99,->,F4
148,F99,->,F105
149,F99,->,F103
150,F99,->,F104
151,F99,->,F106
152,F105,->,F101
153,F101,->,F102
154,F104,->,F100
155,F107,->,F27
156,F107,->,F96
