"ID","Variable 1","Dependency","Variable 2"
1,"F97","->","F2"
2,"F97","->","F78"
3,"F97","->","F3"
4,"F97","->","F4"
5,"F97","->","F5"
6,"F97","->","F100"
7,"F97","->","F104"
8,"F4","->","F92"
9,"F53","->","F6"
10,"F53","->","F61"
11,"F56","->","F32"
12,"F55","->","F52"
13,"F52","->","F11"
14,"F52","->","F16"
15,"F52","->","F58"
16,"F52","->","F63"
17,"F52","->","F73"
18,"F12","->","F72"
19,"F17","->","F18"
20,"F17","->","F25"
21,"F19","->","F17"
22,"F19","->","F26"
23,"F41","->","F44"
24,"F41","->","F96"
25,"F41","->","F38"
26,"F41","->","F83"
27,"F41","->","F107"
28,"F44","->","F47"
29,"F44","->","F48"
30,"F44","->","F49"
31,"F20","->","F84"
32,"F20","->","F86"
33,"F21","->","F22"
34,"F21","->","F23"
35,"F22","->","F55"
36,"F22","->","F90"
37,"F22","->","F35"
38,"F25","->","F1"
39,"F25","->","F7"
40,"F25","->","F36"
41,"F26","->","F20"
42,"F26","->","F79"
43,"F26","->","F80"
44,"F92","->","F29"
45,"F29","->","F67"
46,"F98","->","F30"
47,"F98","->","F74"
48,"F98","->","F99"
49,"F31","->","F88"
50,"F31","->","F89"
51,"F96","->","F39"
52,"F96","->","F40"
53,"F96","->","F94"
54,"F46","->","F98"
55,"F48","->","F50"
56,"F48","->","F82"
57,"F50","->","F64"
58,"F83","->","F93"
59,"F61","->","F62"
60,"F67","->","F77"
61,"F86","->","F85"
62,"F91","->","Fault"
63,"F91","->","F53"
64,"F91","->","F8"
65,"F91","->","F19"
66,"F91","->","F21"
67,"F91","->","F96"
68,"F91","->","F71"
69,"F91","->","F81"
70,"F93","->","F9"
71,"F93","->","F46"
72,"F93","->","F60"
73,"F93","->","F81"
74,"F93","->","F91"
75,"F93","->","F107"
76,"F99","->","F42"
77,"F99","->","F91"
78,"F99","->","F105"
79,"F99","->","F103"
80,"F99","->","F106"
81,"F105","->","F97"
82,"F105","->","F102"
83,"F102","->","F101"
84,"F107","->","F10"
85,"F107","->","F44"
86,"F107","->","F51"
