ID,Variable 1,Dependency,Variable 2
1,Fault,->,F26
2,Fault,->,F96
3,Fault,->,F81
4,Fault,->,F91
5,F1,->,F56
6,F97,->,Fault
7,F97,->,F1
8,F97,->,F2
9,F97,->,F78
10,F97,->,F3
11,F97,->,F8
12,F97,->,F18
13,F97,->,F46
14,F97,->,F48
15,F97,->,F83
16,F97,->,F67
17,F97,->,F100
18,F2,->,F5
19,F2,->,F92
20,F2,->,F106
21,F3,->,F4
22,F4,->,F92
23,F4,->,F51
24,F53,->,F6
25,F56,->,F32
26,F8,->,F57
27,F10,->,F69
28,F55,->,F52
29,F52,->,F11
30,F52,->,F16
31,F52,->,F23
32,F52,->,F33
33,F52,->,F63
34,F52,->,F73
35,F17,->,F18
36,F17,->,F25
37,F19,->,F17
38,F20,->,F84
39,F20,->,F85
40,F20,->,F86
41,F21,->,F22
42,F22,->,F55
43,F22,->,F90
44,F22,->,F35
45,F25,->,F1
46,F25,->,F7
47,F25,->,F59
48,F26,->,F19
49,F26,->,F20
50,F26,->,F49
51,F26,->,F79
52,F26,->,F80
53,F26,->,F107
54,F92,->,F29
55,F92,->,F31
56,F92,->,F51
57,F92,->,F67
58,F92,->,F105
59,F98,->,F30
60,F98,->,F74
61,F31,->,F87
62,F31,->,F89
63,F33,->,F34
64,F96,->,F38
65,F96,->,F39
66,F96,->,F40
67,F96,->,F48
68,F96,->,F94
69,F96,->,F107
70,F39,->,F83
71,F46,->,F10
72,F46,->,F60
73,F48,->,F49
74,F48,->,F50
75,F48,->,F82
76,F50,->,F47
77,F50,->,F64
78,F51,->,F54
79,F83,->,F46
80,F66,->,F95
81,F67,->,F77
82,F86,->,F70
83,F70,->,F66
84,F80,->,F31
85,F82,->,F9
86,F89,->,F88
87,F91,->,F53
88,F91,->,F8
89,F91,->,F17
90,F91,->,F19
91,F91,->,F30
92,F91,->,F50
93,F91,->,F62
94,F91,->,F80
95,F91,->,F103
96,F91,->,F106
97,F91,->,F107
98,F105,->,F21
99,F105,->,F102
100,F106,->,F98
101,F106,->,F42
102,F106,->,F71
103,F106,->,F105
104,F106,->,F103
105,F107,->,F2
106,F107,->,F10
107,F107,->,F45
108,F107,->,F48
109,F107,->,F60
110,F107,->,F67
111,F107,->,F74
112,F107,->,F75
