ID,Variable 1,Dependency,Variable 2
1,Fault,->,F1
2,Fault,->,F2
3,Fault,->,F3
4,Fault,->,F4
5,Fault,->,F53
6,Fault,->,F6
7,Fault,->,F7
8,Fault,->,F56
9,Fault,->,F8
10,Fault,->,F9
11,Fault,->,F10
12,Fault,->,F55
13,Fault,->,F52
14,Fault,->,F11
15,Fault,->,F13
16,Fault,->,F14
17,Fault,->,F16
18,Fault,->,F18
19,Fault,->,F19
20,Fault,->,F20
21,Fault,->,F90
22,Fault,->,F22
23,Fault,->,F23
24,Fault,->,F24
25,Fault,->,F25
26,Fault,->,F26
27,Fault,->,F27
28,Fault,->,F28
29,Fault,->,F92
30,Fault,->,F30
31,Fault,->,F31
32,Fault,->,F32
33,Fault,->,F33
34,Fault,->,F34
35,Fault,->,F35
36,Fault,->,F36
37,Fault,->,F37
38,Fault,->,F96
39,Fault,->,F38
40,Fault,->,F39
41,Fault,->,F40
42,Fault,->,F42
43,Fault,->,F43
44,Fault,->,F45
45,Fault,->,F46
46,Fault,->,F47
47,Fault,->,F49
48,Fault,->,F50
49,Fault,->,F51
50,Fault,->,F83
51,Fault,->,F54
52,Fault,->,F57
53,Fault,->,F58
54,Fault,->,F59
55,Fault,->,F60
56,Fault,->,F61
57,Fault,->,F63
58,Fault,->,F64
59,Fault,->,F65
60,Fault,->,F66
61,Fault,->,F67
62,Fault,->,F70
63,Fault,->,F71
64,Fault,->,F73
65,Fault,->,F74
66,Fault,->,F75
67,Fault,->,F76
68,Fault,->,F77
69,Fault,->,F79
70,Fault,->,F80
71,Fault,->,F81
72,Fault,->,F82
73,Fault,->,F91
74,Fault,->,F94
75,Fault,->,F95
76,Fault,->,F99
77,Fault,->,F100
78,Fault,->,F105
79,Fault,->,F101
80,Fault,->,F104
81,Fault,->,F107
82,F97,->,F18
83,F97,->,F21
84,F97,->,F30
85,F97,->,F42
86,F2,->,F97
87,F2,->,F5
88,F2,->,F102
89,F2,->,F103
90,F2,->,F106
91,F4,->,F78
92,F4,->,F3
93,F53,->,F6
94,F53,->,F61
95,F8,->,F53
96,F10,->,F69
97,F16,->,F15
98,F44,->,F107
99,F20,->,F31
100,F20,->,F84
101,F20,->,F85
102,F20,->,F86
103,F90,->,F21
104,F22,->,F21
105,F26,->,F87
106,F26,->,F89
107,F27,->,F12
108,F92,->,F78
109,F92,->,F29
110,F30,->,F74
111,F31,->,F87
112,F31,->,F88
113,F31,->,F89
114,F32,->,F56
115,F37,->,F15
116,F84,->,F86
117,F96,->,F84
118,F96,->,F38
119,F96,->,F39
120,F96,->,F40
121,F96,->,F83
122,F96,->,F87
123,F96,->,F94
124,F96,->,F107
125,F39,->,F20
126,F39,->,F84
127,F39,->,F62
128,F85,->,F86
129,F48,->,Fault
130,F48,->,F44
131,F48,->,F50
132,F48,->,F82
133,F48,->,F88
134,F48,->,F89
135,F50,->,F47
136,F50,->,F49
137,F61,->,F62
138,F67,->,F12
139,F86,->,F70
140,F74,->,F78
141,F76,->,F5
142,F82,->,F85
143,F87,->,F88
144,F87,->,F89
145,F89,->,F88
146,F91,->,F5
147,F91,->,F21
148,F91,->,F102
149,F91,->,F103
150,F91,->,F106
151,F95,->,F72
152,F99,->,F2
153,F99,->,F4
154,F99,->,F69
155,F99,->,F100
156,F99,->,F105
157,F99,->,F103
158,F99,->,F104
159,F99,->,F106
160,F105,->,F101
161,F101,->,F102
