"ID","Variable 1","Dependency","Variable 2"
1,"Fault","->","F41"
2,"Fault","->","F26"
3,"Fault","->","F81"
4,"Fault","->","F91"
5,"Fault","->","F93"
6,"F1","->","F56"
7,"F97","->","Fault"
8,"F97","->","F1"
9,"F97","->","F3"
10,"F97","->","F8"
11,"F97","->","F18"
12,"F97","->","F46"
13,"F97","->","F48"
14,"F97","->","F67"
15,"F97","->","F100"
16,"F2","->","F97"
17,"F2","->","F5"
18,"F2","->","F92"
19,"F3","->","F4"
20,"F4","->","F92"
21,"F4","->","F51"
22,"F53","->","F6"
23,"F53","->","F61"
24,"F56","->","F32"
25,"F8","->","F57"
26,"F10","->","F69"
27,"F55","->","F52"
28,"F52","->","F11"
29,"F52","->","F16"
30,"F52","->","F23"
31,"F52","->","F33"
32,"F52","->","F58"
33,"F52","->","F63"
34,"F52","->","F73"
35,"F16","->","F14"
36,"F17","->","F18"
37,"F17","->","F25"
38,"F17","->","F76"
39,"F19","->","F17"
40,"F41","->","F9"
41,"F41","->","F96"
42,"F41","->","F38"
43,"F41","->","F83"
44,"F41","->","F54"
45,"F41","->","F79"
46,"F41","->","F107"
47,"F44","->","F48"
48,"F44","->","F49"
49,"F20","->","F84"
50,"F20","->","F85"
51,"F20","->","F86"
52,"F21","->","F22"
53,"F22","->","F55"
54,"F22","->","F90"
55,"F22","->","F35"
56,"F25","->","F7"
57,"F25","->","F24"
58,"F25","->","F36"
59,"F25","->","F59"
60,"F26","->","F19"
61,"F26","->","F20"
62,"F26","->","F46"
63,"F26","->","F49"
64,"F26","->","F79"
65,"F26","->","F80"
66,"F92","->","F29"
67,"F92","->","F31"
68,"F92","->","F51"
69,"F92","->","F67"
70,"F92","->","F105"
71,"F98","->","F30"
72,"F98","->","F74"
73,"F98","->","F99"
74,"F31","->","F87"
75,"F31","->","F89"
76,"F33","->","F34"
77,"F36","->","F1"
78,"F96","->","F40"
79,"F96","->","F94"
80,"F46","->","F10"
81,"F48","->","F50"
82,"F48","->","F82"
83,"F50","->","F47"
84,"F50","->","F64"
85,"F51","->","F54"
86,"F83","->","F44"
87,"F61","->","F62"
88,"F61","->","F66"
89,"F66","->","F95"
90,"F67","->","F77"
91,"F86","->","F70"
92,"F80","->","F31"
93,"F89","->","F88"
94,"F91","->","F53"
95,"F91","->","F8"
96,"F91","->","F17"
97,"F91","->","F19"
98,"F91","->","F30"
99,"F91","->","F50"
100,"F91","->","F80"
101,"F91","->","F94"
102,"F91","->","F107"
103,"F93","->","F9"
104,"F93","->","F90"
105,"F93","->","F46"
106,"F93","->","F83"
107,"F93","->","F60"
108,"F93","->","F82"
109,"F93","->","F107"
110,"F94","->","F39"
111,"F99","->","F42"
112,"F99","->","F71"
113,"F99","->","F105"
114,"F99","->","F103"
115,"F99","->","F106"
116,"F105","->","F21"
117,"F105","->","F102"
118,"F102","->","F101"
119,"F103","->","F104"
120,"F106","->","F2"
121,"F107","->","F10"
122,"F107","->","F44"
123,"F107","->","F45"
124,"F107","->","F60"
125,"F107","->","F67"
126,"F107","->","F74"
127,"F107","->","F75"
